code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
60693,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Emerg bypass pop art by pop/pop art anast c vein graft NEC"", ""Readcode"": ""7A47300""}]"
36136,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Endarterectomy of popliteal artery NEC"", ""Readcode"": ""7A49300""}]"
15272,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Erythrocyanosis"", ""Readcode"": ""G73y700""}]"
28119,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Repair of popliteal artery NEC"", ""Readcode"": ""7A4A100""}]"
73822,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Reconstruction of common femoral artery"", ""Readcode"": ""7A49.11""}]"
64798,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other bypass of bifurcation of aorta NOS"", ""Readcode"": ""7A12z00""}]"
2066,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other bypass of femoral artery or popliteal artery NOS"", ""Readcode"": ""7A48z00""}]"
22016,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Femoro-femoral prosthetic cross over graft"", ""Readcode"": ""7A48E00""}]"
39776,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other emergency bypass of popliteal artery"", ""Readcode"": ""7A47.14""}]"
72632,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Gas gangrene-foot"", ""Readcode"": ""A3A0F00""}]"
9561,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Ischaemic toe"", ""Readcode"": ""2G63.00""}]"
5702,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Peripheral ischaemic vascular disease"", ""Readcode"": ""G73..11""}]"
48755,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Emerg bypass bifurc aorta by anast aorta to femoral artery"", ""Readcode"": ""7A12000""}]"
23871,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Peripheral angiopathic disease EC NOS"", ""Readcode"": ""G73y100""}]"
54071,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Revision of reconstruction involving aorta"", ""Readcode"": ""7A50000""}]"
24677,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other open operation on femoral or popliteal artery OS"", ""Readcode"": ""7A4Ay00""}]"
49273,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Revision of reconstruction involving iliac artery"", ""Readcode"": ""7A50100""}]"
28777,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Endarterectomy and patch repair of femoral artery"", ""Readcode"": ""7A49000""}]"
61974,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other bypass of femoral or popliteal artery by anastomosis"", ""Readcode"": ""7A48.11""}]"
51331,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other open operations on iliac artery"", ""Readcode"": ""7A43.00""}]"
42645,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Open thrombectomy of popliteal artery"", ""Readcode"": ""7A4A311""}]"
65692,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other emergency bypass of femoral or popliteal artery OS"", ""Readcode"": ""7A47y00""}]"
97606,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other emergency bypass of superficial femoral artery"", ""Readcode"": ""7A47.15""}]"
6853,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Claudication"", ""Readcode"": ""G73z011""}]"
18038,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Revision of reconstruction involving femoral artery"", ""Readcode"": ""7A50200""}]"
31338,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Reconstruction of femoral artery or popliteal artery"", ""Readcode"": ""7A49.00""}]"
57793,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Profundoplasty femoral artery & patch repair deep fem artery"", ""Readcode"": ""7A49400""}]"
41823,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass femoral artery by fem/tib art anast c vein graft NEC"", ""Readcode"": ""7A48600""}]"
66930,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Percutaneous transluminal embolectomy of iliac artery"", ""Readcode"": ""7A44100""}]"
34638,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Thromboangiitis obliterans"", ""Readcode"": ""G731.00""}]"
63368,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Repair of femoral artery with temporary silastic shunt"", ""Readcode"": ""7A4A700""}]"
96809,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Reconstruction of superficial femoral artery"", ""Readcode"": ""7A49.15""}]"
63605,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Profundoplasty and patch repair of popliteal artery"", ""Readcode"": ""7A49500""}]"
2065,Leg or aortic embolism or thrombosis (8),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Embolism and thrombosis of the femoral artery"", ""Readcode"": ""G742400""}]"
18030,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Percut translum thrombolysis femoral graft streptokinase"", ""Readcode"": ""7A4B800""}]"
44250,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Emerg bypass iliac art by iliac/femoral art anastomosis NEC"", ""Readcode"": ""7A41000""}]"
54212,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Non-insulin-dependent d m with peripheral angiopath"", ""Readcode"": ""C109F00""}]"
72491,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other emerg bypass femoral or popliteal art by anastomosis"", ""Readcode"": ""7A47.11""}]"
4325,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other specified peripheral vascular disease NOS"", ""Readcode"": ""G73yz00""}]"
21927,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other bypass of iliac artery"", ""Readcode"": ""7A41.00""}]"
4317,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Acrocyanosis"", ""Readcode"": ""G73y200""}]"
24229,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Percutaneous transluminal insertion of iliac artery stent"", ""Readcode"": ""7A44400""}]"
24097,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass popliteal artery by pop/pop a anast c vein graft NEC"", ""Readcode"": ""7A48300""}]"
23497,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Buerger's disease"", ""Readcode"": ""G731000""}]"
81445,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Percutaneous transluminal insertion of stent femoral artery"", ""Readcode"": ""7A4B900""}]"
48700,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass popliteal artery by pop/tib a anast c vein graft NEC"", ""Readcode"": ""7A48700""}]"
59602,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Iliac endarterectomy and patch"", ""Readcode"": ""7A42012""}]"
42640,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other bypass of femoral artery or popliteal artery OS"", ""Readcode"": ""7A48y00""}]"
37806,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Type 2 diabetes mellitus with peripheral angiopathy"", ""Readcode"": ""C10FF00""}]"
6827,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Peripheral ischaemia"", ""Readcode"": ""G73..13""}]"
64446,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Insulin dependent diab mell with peripheral angiopathy"", ""Readcode"": ""C108G00""}]"
70448,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Diabetes mellitus, juvenile +peripheral circulatory disorder"", ""Readcode"": ""C107000""}]"
60465,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass popliteal artery by pop/tib a anast c prosthesis NEC"", ""Readcode"": ""7A48500""}]"
64555,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass popliteal artery by pop/pop a anast c prosthesis NEC"", ""Readcode"": ""7A48100""}]"
42465,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Dacron aortoiliac Y graft"", ""Readcode"": ""7A12312""}]"
52289,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Percutaneous transluminal embolectomy of popliteal artery"", ""Readcode"": ""7A4B300""}]"
29112,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Percutaneous transluminal angioplasty of popliteal artery"", ""Readcode"": ""7A4B100""}]"
34153,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Axillo-bifemoral bypass graft"", ""Readcode"": ""7A10200""}]"
51211,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Endarterectomy of iliac artery NEC"", ""Readcode"": ""7A42100""}]"
65025,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Diabetes mellitus NOS with peripheral circulatory disorder"", ""Readcode"": ""C107z00""}]"
45428,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass femoral artery by femoral/femoral art anastomosis NEC"", ""Readcode"": ""7A48C00""}]"
63238,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other emergency bypass of deep femoral artery"", ""Readcode"": ""7A47.13""}]"
2761,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass bifurc aorta by anastom aorta to femoral artery NEC"", ""Readcode"": ""7A12100""}]"
5650,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Aortoiliac obstruction"", ""Readcode"": ""G740.12""}]"
36443,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass iliac artery by femoral/femoral art anastomosis NEC"", ""Readcode"": ""7A41300""}]"
28616,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass iliac artery by iliac/femoral artery anastomosis NEC"", ""Readcode"": ""7A41100""}]"
36952,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other bypass of bifurcation of aorta"", ""Readcode"": ""7A12.00""}]"
11624,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Arterial leg ulcer"", ""Readcode"": ""M271300""}]"
67083,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Reconstruction of femoral or popliteal artery OS"", ""Readcode"": ""7A49y00""}]"
43651,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Emerg bypass femoral art by fem/pop art anast c prosth NEC"", ""Readcode"": ""7A47000""}]"
9099,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other emergency bypass of femoral artery or popliteal artery"", ""Readcode"": ""7A47.00""}]"
32492,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass common iliac artery by aorta/com iliac art anast NEC"", ""Readcode"": ""7A41900""}]"
53580,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other open operations on common iliac artery"", ""Readcode"": ""7A43.11""}]"
55554,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass leg artery by aorta/com femoral art anastomosis NEC"", ""Readcode"": ""7A41B00""}]"
65286,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Revision of reconstruction of popliteal artery"", ""Readcode"": ""7A50300""}]"
73961,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""[X]Other specified peripheral vascular diseases"", ""Readcode"": ""Gyu7400""}]"
59534,history of PVD during a consultation,Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""H/O: Peripheral vascular disease procedure"", ""Readcode"": ""14NB.00""}]"
22834,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Acroparaesthesia - Schultze's type"", ""Readcode"": ""G73y400""}]"
47835,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Profundoplasty of femoral artery NEC"", ""Readcode"": ""7A49600""}]"
27580,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass femoral artery by fem/pop art anast c prosthesis NEC"", ""Readcode"": ""7A48000""}]"
28894,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other specified transluminal operation on iliac artery"", ""Readcode"": ""7A44y00""}]"
17336,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Open femoral embolectomy"", ""Readcode"": ""7A4A212""}]"
52357,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other specified other bypass of iliac artery"", ""Readcode"": ""7A41y00""}]"
27494,Leg or aortic embolism or thrombosis (8),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Embolism and thrombosis of the iliac artery unspecified"", ""Readcode"": ""G74y300""}]"
68320,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other emergency bypass of femoral or popliteal artery NOS"", ""Readcode"": ""7A47z00""}]"
63280,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Reconstruction of common iliac artery"", ""Readcode"": ""7A42.11""}]"
66437,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Repair of common iliac artery NEC"", ""Readcode"": ""7A43011""}]"
98174,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Ischaemic foot"", ""Readcode"": ""G733.00""}]"
39877,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass femoral artery by fem/tib art anast c prosthesis NEC"", ""Readcode"": ""7A48400""}]"
6356,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Percutaneous transluminal angioplasty of femoral artery"", ""Readcode"": ""7A4B000""}]"
66804,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass leg artery by aorta/deep femoral art anastomosis NEC"", ""Readcode"": ""7A41C00""}]"
23352,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Bypass aorta by anastomosis axillary to femoral artery NEC"", ""Readcode"": ""7A10100""}]"
12331,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other bypass of popliteal artery"", ""Readcode"": ""7A48.15""}]"
53634,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""[D]Gangrene of toe in diabetic"", ""Readcode"": ""R054200""}]"
68698,Peripheral vascular disease (7),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Nothnagel's vasomotor acroparaesthesia"", ""Readcode"": ""G73y511""}]"
20657,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Revision of reconstruction of artery"", ""Readcode"": ""7A50.00""}]"
54865,Leg or aortic embolism or thrombosis (8),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Embolism and/or thrombosis of the common iliac artery"", ""Readcode"": ""G74y000""}]"
38921,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other bypass of iliac artery NOS"", ""Readcode"": ""7A41z00""}]"
49319,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other open operations on superficial femoral artery"", ""Readcode"": ""7A4A.14""}]"
18060,Other PAD procedures (3),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Other bypass of femoral artery"", ""Readcode"": ""7A48.14""}]"
4539,Leg or aortic embolism or thrombosis (8),Med codes,C1350,3839,Peripheral arterial disease - Primary care,PH236,472,Peripheral arterial disease,"[{""Disease"": ""Peripheral arterial disease"", ""ReadcodeDescr"": ""Embolism and thrombosis of the popliteal artery"", ""Readcode"": ""G742500""}]"
